Date,Temperature_Max,Relative_Humidity,Precipitation,Wind_Speed,Surface Soil Wetness,Root Zone Soil Wetness,Coordinate_Group_,Local_Time_Min,Max_Brightness,Mean_Brightness,Max_Confidence,Mean_Confidence,FRP,Day_Night,Time_Period,Total_Fire_Incidents,FRP_Bin,Fire_Recorded
8/23/20,34.36,24.56,0.12,1.8,0.16,0.45,North-Central,3:38:00,472.2,360.6802631578948,100,94.03070175438596,3419.8,D,Afternoon,228,3400-3420,1
8/23/20,34.36,24.56,0.12,1.8,0.16,0.45,North-East,14:44:00,360.8,342.25,100,93.25,306.8,N,Night,4,300-320,1
8/23/20,34.36,24.56,0.12,1.8,0.16,0.45,North-West,14:44:00,340.9,337.1,89,85.4,70,D,Afternoon,5,60-80,1
8/24/20,34.65,34,0.01,1.97,0.16,0.45,Central-Central,2:45:00,451.9,351.37142857142857,100,92.5974026,1241.1,D,Afternoon,77,1240-1260,1
8/24/20,34.65,34,0.01,1.97,0.16,0.45,Central-East,2:44:00,502,373.94259259259263,100,97.27777777777776,3033.1,D,Afternoon,108,3020-3040,1
8/24/20,34.65,34,0.01,1.97,0.16,0.45,North-Central,2:43:00,451.9,345.99698492462306,100,94.81407035,1155.5,D,Afternoon,199,1140-1160,1
8/24/20,34.65,34,0.01,1.97,0.16,0.45,North-East,2:43:00,385.5,343.01,100,97.6,235.7,N,Early Morning,10,220-240,1
8/24/20,34.65,34,0.01,1.97,0.16,0.45,North-West,12:09:00,338.5,324.3875,100,94.25,34.8,N,Night,8,20-40,1
8/25/20,33.01,41.19,0,2.01,0.16,0.45,Central-Central,3:27:00,355.1,330.44,100,96.6,126.5,N,Early Morning,5,120-140,1
8/25/20,33.01,41.19,0,2.01,0.16,0.45,Central-East,11:14:00,348.2,328.8333333333333,100,93.16666666666669,199.1,N,Night,6,180-200,1
8/25/20,33.01,41.19,0,2.01,0.16,0.45,North-Central,3:26:00,385.2,327.29436619718314,100,92.46478873239435,873.3,N,Early Morning,71,860-880,1
8/25/20,33.01,41.19,0,2.01,0.16,0.45,North-East,12:51:00,359.1,350.2,99,95,576.2,D,Afternoon,3,560-580,1
8/25/20,33.01,41.19,0,2.01,0.16,0.45,North-West,22:19:00,355.4,331.11428571428576,100,98,688.9,N,Night,7,680-700,1
8/26/20,32,43.56,0,2.1,0.16,0.45,Central-Central,11:57:00,383.9,341.79090909090905,100,92.40909091,341.7,D,Morning,22,340-360,1
8/26/20,32,43.56,0,2.1,0.16,0.45,Central-East,2:32:00,408.6,345.40615384615387,100,94.47692307692309,349.4,D,Morning,65,340-360,1
8/26/20,32,43.56,0,2.1,0.16,0.45,North-Central,11:56:00,407.5,334.99787234042554,100,94.21276596,327,N,Night,94,320-340,1
8/26/20,32,43.56,0,2.1,0.16,0.45,North-East,11:56:00,378.1,348.75,100,92.83333333333331,129.6,D,Morning,6,120-140,1
8/26/20,32,43.56,0,2.1,0.16,0.45,North-West,2:31:00,334,321.78000000000003,100,95.5,260.2,N,Night,10,260-280,1
8/27/20,31.41,29.62,0,2.17,0.16,0.45,Central-Central,12:40:00,502.7,368.04375,100,96.5,1668.9,D,Afternoon,32,1660-1680,1
8/27/20,31.41,29.62,0,2.17,0.16,0.45,Central-East,12:40:00,399.3,357.1310344827586,100,93.62068966,377.2,D,Afternoon,29,360-380,1
8/27/20,31.41,29.62,0,2.17,0.16,0.45,North-Central,12:39:00,440.8,352.9909090909091,100,94.14141414141416,724.8,D,Afternoon,99,720-740,1
8/27/20,31.41,29.62,0,2.17,0.16,0.45,North-East,14:19:00,350.8,332.90000000000003,100,98,212.4,N,Night,3,200-220,1
8/27/20,31.41,29.62,0,2.17,0.16,0.45,North-West,12:39:00,364.9,332.16,100,90.2,93.9,D,Afternoon,5,80-100,1
8/27/20,31.41,29.62,0,2.17,0.16,0.45,South-East,14:17:00,341.6,341.6,82,82,41.7,D,Afternoon,1,40-60,1
8/28/20,32.73,26.81,0,2.22,0.15,0.45,Central-Central,2:20:00,500,353.75454545454545,100,92.86363636363636,2341.1,D,Morning,22,2340-2360,1
8/28/20,32.73,26.81,0,2.22,0.15,0.45,Central-East,2:20:00,377.4,341.1765957446808,100,94.76595744680851,513.2,N,Night,47,500-520,1
8/28/20,32.73,26.81,0,2.22,0.15,0.45,North-Central,11:44:00,404.8,334.1238095238095,100,93.6031746,2417.2,N,Night,126,2400-2420,1
8/28/20,32.73,26.81,0,2.22,0.15,0.45,North-East,11:44:00,357.5,345.43333333333334,100,98,80,D,Morning,3,80-100,1
8/28/20,32.73,26.81,0,2.22,0.15,0.45,North-West,11:44:00,361.2,334.86,100,90.8,209.6,D,Afternoon,15,200-220,1
8/28/20,32.73,26.81,0,2.22,0.15,0.45,South-East,13:22:00,350.6,350.6,92,92,151.6,D,Afternoon,1,140-160,1
8/29/20,33.19,26.44,0,2.3,0.15,0.45,Central-Central,3:03:00,500,353.3512195121951,100,96.82926829268293,3885.3,N,Afternoon,41,3880-3900,1
8/29/20,33.19,26.44,0,2.3,0.15,0.45,Central-East,3:03:00,400.6,343.35517241379307,100,94.03448275862068,1215.4,N,Afternoon,29,1200-1220,1
8/29/20,33.19,26.44,0,2.3,0.15,0.45,North-Central,3:02:00,420.3,330.4701986754967,100,95.98013245033113,594,N,Early Morning,151,580-600,1
8/29/20,33.19,26.44,0,2.3,0.15,0.45,North-East,12:26:00,425.8,377.875,100,99.75,1226.8,N,Night,8,1220-1240,1
8/29/20,33.19,26.44,0,2.3,0.15,0.45,North-West,3:02:00,344.5,328.75714285714287,100,93.71428571428572,61.9,N,Early Morning,7,60-80,1
8/30/20,33.31,25,0,2.38,0.15,0.45,Central-Central,3:45:00,423.7,357.2028571428572,100,95.31428571428572,1339.3,D,Afternoon,35,1320-1340,1
8/30/20,33.31,25,0,2.38,0.15,0.45,Central-East,3:45:00,433.6,347.3804347826087,100,93.28260869565216,941.4,D,Afternoon,46,940-960,1
8/30/20,33.31,25,0,2.38,0.15,0.45,North-Central,3:44:00,402.3,327.9566666666667,100,92.93333333333334,714.9,N,Night,30,700-720,1
8/30/20,33.31,25,0,2.38,0.15,0.45,North-East,2:07:00,409.4,348.8581395348837,100,95.65116279069768,1958.9,N,Early Morning,43,1940-1960,1
8/30/20,33.31,25,0,2.38,0.15,0.45,North-West,3:45:00,320.2,319.5,100,98.5,43.2,N,Early Morning,2,40-60,1
8/31/20,32.03,25.12,0,2.25,0.15,0.45,Central-Central,12:15:00,424.5,351.7161290322581,100,94.83870967741936,821.7,D,Afternoon,31,820-840,1
8/31/20,32.03,25.12,0,2.25,0.15,0.45,Central-East,12:15:00,417.8,346.612,100,94.36,445.5,D,Afternoon,50,440-460,1
8/31/20,32.03,25.12,0,2.25,0.15,0.45,North-Central,12:15:00,473.9,348.5057142857143,100,96.19642857142856,2132.9,N,Night,280,2120-2140,1
8/31/20,32.03,25.12,0,2.25,0.15,0.45,North-East,12:15:00,407.6,355.6606061,100,95.48484848484848,458.1,N,Night,33,440-460,1
8/31/20,32.03,25.12,0,2.25,0.15,0.45,North-West,12:14:00,500,370.2105263157895,100,96.87719298245614,2366.4,N,Night,57,2360-2380,1
8/31/20,32.03,25.12,0,2.25,0.15,0.45,South-East,13:53:00,339,339,82,82,25.7,D,Afternoon,1,20-40,1
9/1/20,31.77,26.56,0,2.18,0.15,0.45,Central-East,11:20:00,344.5,332.7,95,89,126.8,D,Morning,3,120-140,1
9/1/20,31.77,26.56,0,2.18,0.15,0.45,North-Central,11:19:00,385.8,336.67678571428576,100,95.28571428571428,1196.2,N,Night,56,1180-1200,1
9/1/20,31.77,26.56,0,2.18,0.15,0.45,North-East,11:20:00,373.1,330.1125,100,93,426.5,N,Night,8,420-440,1
9/1/20,31.77,26.56,0,2.18,0.15,0.45,North-West,11:19:00,432.5,350.95909090909095,100,93.54545454545456,2671.8,D,Afternoon,22,2660-2680,1
9/2/20,32.48,25.31,0,2.12,0.14,0.45,Central-Central,12:03:00,353.8,330.8,100,93.66666666666669,61.2,N,Night,3,60-80,1
9/2/20,32.48,25.31,0,2.12,0.14,0.45,Central-East,2:38:00,432,350.57,100,93.81666666666666,752.7,D,Afternoon,60,740-760,1
9/2/20,32.48,25.31,0,2.12,0.14,0.45,North-Central,0:02:00,458.4,342.62991803278686,100,94.79918032786884,3140.8,N,Afternoon,244,3140-3160,1
9/2/20,32.48,25.31,0,2.12,0.14,0.45,North-East,2:38:00,419.9,356.1241379310345,100,95.75862068965516,846.2,D,Afternoon,29,840-860,1
9/2/20,32.48,25.31,0,2.12,0.14,0.45,North-West,0:03:00,378.9,336.61090909090905,100,94.92727272727272,240.7,N,Night,55,240-260,1
9/3/20,34.65,25.56,0,2.16,0.14,0.45,Central-Central,3:21:00,352.5,338.1555555555556,95,88.33333333333333,61.1,D,Afternoon,9,60-80,1
9/3/20,34.65,25.56,0,2.16,0.14,0.45,Central-East,3:21:00,465.1,361.2770491803279,100,95.06557377,4662.7,D,Afternoon,61,4660-4680,1
9/3/20,34.65,25.56,0,2.16,0.14,0.45,North-Central,3:20:00,445.3,345.3043103448276,100,92.71551724137932,673.8,D,Afternoon,116,660-680,1
9/3/20,34.65,25.56,0,2.16,0.14,0.45,North-East,3:21:00,393.4,348.99375,100,95.5,607.8,D,Afternoon,32,600-620,1
9/3/20,34.65,25.56,0,2.16,0.14,0.45,North-West,3:20:00,392,342.425,100,93.72727272727272,358.8,D,Afternoon,44,340-360,1
9/4/20,36.65,23.44,0,2.26,0.14,0.45,Central-Central,11:51:00,361.7,333.82,100,87.6,88.4,D,Morning,5,80-100,1
9/4/20,36.65,23.44,0,2.26,0.14,0.45,Central-East,2:26:00,500,352.4850574712644,100,95.08045977011494,2606.7,D,Night,87,2600-2620,1
9/4/20,36.65,23.44,0,2.26,0.14,0.45,North-Central,2:25:00,500,349.0685534591195,100,95.32075471698111,2634.7,N,Night,159,2620-2640,1
9/4/20,36.65,23.44,0,2.26,0.14,0.45,North-East,2:25:00,500,364.21219512195125,100,98.02439024390245,1637.4,D,Night,41,1620-1640,1
9/4/20,36.65,23.44,0,2.26,0.14,0.45,North-West,2:25:00,500,359.2479452054794,100,96.04794520547944,5310.7,D,Afternoon,146,5300-5320,1
9/5/20,37.03,19.44,0,2.59,0.14,0.45,Central-Central,3:09:00,423.5,352.6370370370371,100,94.51851851851852,666.3,D,Afternoon,27,660-680,1
9/5/20,37.03,19.44,0,2.59,0.14,0.45,Central-East,3:09:00,504.8,369.08297872340427,100,97.76595744680851,1789.5,N,Night,188,1780-1800,1
9/5/20,37.03,19.44,0,2.59,0.14,0.45,North-Central,3:08:00,452.2,351.63517060367457,100,95.84251968503936,807.1,D,Afternoon,381,800-820,1
9/5/20,37.03,19.44,0,2.59,0.14,0.45,North-East,3:08:00,432.5,346.004,100,95.48,514.8,N,Afternoon,25,500-520,1
9/5/20,37.03,19.44,0,2.59,0.14,0.45,North-West,3:08:00,395.8,340.5535087719298,100,96.02631578947368,268.6,N,Afternoon,114,260-280,1
9/5/20,37.03,19.44,0,2.59,0.14,0.45,South-East,14:11:00,488.6,356.5083333333334,100,97,1612.1,N,Night,24,1600-1620,1
9/6/20,38.67,19.44,0,2.45,0.14,0.45,Central-Central,3:52:00,388.3,343.28,100,95.26666666666668,750.3,D,Morning,30,740-760,1
9/6/20,38.67,19.44,0,2.45,0.14,0.45,Central-East,2:13:00,500,354.53391089108914,100,97.73514851485147,6205.9,N,Night,404,6200-6220,1
9/6/20,38.67,19.44,0,2.45,0.14,0.45,North-Central,3:51:00,407,334.55637583892616,100,94.68456375838926,964.8,N,Night,149,960-980,1
9/6/20,38.67,19.44,0,2.45,0.14,0.45,North-East,2:13:00,326.2,322.85,100,99.5,175.5,N,Early Morning,2,160-180,1
9/6/20,38.67,19.44,0,2.45,0.14,0.45,North-West,3:51:00,438.2,342.3136986,100,95.19178082,1598.6,N,Night,73,1580-1600,1
9/6/20,38.67,19.44,0,2.45,0.14,0.45,South-East,2:14:00,459,352.8683544303797,100,97.93670886,2199.9,N,Night,79,2180-2200,1
9/7/20,35.63,21.06,0,2.45,0.13,0.45,Central-Central,2:57:00,500,370.0734567901235,100,98.37654320987654,2085.4,N,Night,162,2080-2100,1
9/7/20,35.63,21.06,0,2.45,0.13,0.45,Central-East,2:56:00,506,369.8650238473768,100,97.66295707472176,4424.2,N,Afternoon,629,4420-4440,1
9/7/20,35.63,21.06,0,2.45,0.13,0.45,North-Central,2:56:00,500,350.72523148148144,100,95.86342592592592,2392.9,N,Afternoon,432,2380-2400,1
9/7/20,35.63,21.06,0,2.45,0.13,0.45,North-East,2:56:00,372.8,346.4909090909091,100,93.45454545454544,124.9,D,Afternoon,11,120-140,1
9/7/20,35.63,21.06,0,2.45,0.13,0.45,North-West,2:56:00,502.1,361.5610909090909,100,97.40363636363637,2590.5,N,Afternoon,275,2580-2600,1
9/7/20,35.63,21.06,0,2.45,0.13,0.45,South-Central,13:59:00,363.9,363.9,100,100,117.7,D,Afternoon,1,100-120,1
9/7/20,35.63,21.06,0,2.45,0.13,0.45,South-East,2:57:00,478.1,358.43636363636364,100,97.22727272727272,1362.3,N,Afternoon,132,1360-1380,1
9/8/20,32.43,17.56,0,2.45,0.13,0.45,Central-Central,3:40:00,477.2,352.39262295081966,100,97.28688524590164,3443.4,N,Early Morning,122,3440-3460,1
9/8/20,32.43,17.56,0,2.45,0.13,0.45,Central-East,3:39:00,438,348.8874316939891,100,95.61202186,1855.7,N,Night,183,1840-1860,1
9/8/20,32.43,17.56,0,2.45,0.13,0.45,North-Central,3:39:00,507,373.9434954007885,100,97.97503285151116,6323.1,N,Night,761,6320-6340,1
9/8/20,32.43,17.56,0,2.45,0.13,0.45,North-East,3:39:00,342.5,327.65714285714284,100,95.28571428571428,153.7,N,Early Morning,7,140-160,1
9/8/20,32.43,17.56,0,2.45,0.13,0.45,North-West,3:38:00,500,372.1679271708684,100,98.15266106442576,10202.4,D,Afternoon,714,10200-10220,1
9/8/20,32.43,17.56,0,2.45,0.13,0.45,South-East,2:02:00,418.9,341.7035714285715,100,96.28571428571428,592.1,N,Early Morning,28,580-600,1
9/9/20,26.94,13.19,0,2.48,0.13,0.45,Central-Central,2:45:00,367.2,329.98636363636365,100,97.72727272727272,106.9,N,Night,22,100-120,1
9/9/20,26.94,13.19,0,2.48,0.13,0.45,Central-East,2:44:00,446.4,347.3187022900763,100,96.96183206,876.6,N,Early Morning,262,860-880,1
9/9/20,26.94,13.19,0,2.48,0.13,0.45,North-Central,0:09:00,503.8,355.6318181818182,100,97.24358974358974,3437.9,N,Early Morning,858,3420-3440,1
9/9/20,26.94,13.19,0,2.48,0.13,0.45,North-East,23:13:00,328.2,328.2,100,100,34.7,N,Night,1,20-40,1
9/9/20,26.94,13.19,0,2.48,0.13,0.45,North-West,0:09:00,500,348.8514423076923,100,97.77083333333331,3643.6,N,Early Morning,624,3640-3660,1
9/9/20,26.94,13.19,0,2.48,0.13,0.45,South-East,2:45:00,505.7,363.5966292134832,100,97.03370786516854,1797.4,N,Afternoon,89,1780-1800,1
9/10/20,27.2,18.06,0,2.3,0.13,0.45,Central-Central,3:27:00,421,350.1578947368421,100,95.89473684210526,528.6,D,Afternoon,19,520-540,1
9/10/20,27.2,18.06,0,2.3,0.13,0.45,Central-East,3:27:00,375.8,333.7615384615384,100,95.13461538,383.3,N,Early Morning,52,380-400,1
9/10/20,27.2,18.06,0,2.3,0.13,0.45,North-Central,3:26:00,459.8,342.3808612440192,100,96.14832535885168,1019,N,Early Morning,209,1000-1020,1
9/10/20,27.2,18.06,0,2.3,0.13,0.45,North-West,3:26:00,428.1,347.1778135048232,100,96.96463022508038,3422.8,N,Early Morning,311,3420-3440,1
9/10/20,27.2,18.06,0,2.3,0.13,0.45,South-East,3:28:00,418.8,340.0842105263158,100,93.15789473684212,1125.4,N,Morning,19,1120-1140,1
9/11/20,28.16,21.44,0,2.09,0.13,0.45,Central-Central,2:32:00,455.3,351,100,95.47826086956522,783.6,D,Morning,23,780-800,1
9/11/20,28.16,21.44,0,2.09,0.13,0.45,Central-East,2:32:00,444.3,349.2260869565217,100,96.59627329192548,1502.7,N,Night,161,1500-1520,1
9/11/20,28.16,21.44,0,2.09,0.13,0.45,North-Central,2:31:00,471.4,335.72840909090905,100,93.36363636363636,1280.7,N,Night,88,1280-1300,1
9/11/20,28.16,21.44,0,2.09,0.13,0.45,North-East,11:56:00,381.5,353.9583333333333,100,99.33333333333331,162.9,N,Night,12,160-180,1
9/11/20,28.16,21.44,0,2.09,0.13,0.45,North-West,2:31:00,423.8,334.5142857142857,100,94.42857142857144,671.7,N,Night,77,660-680,1
9/11/20,28.16,21.44,0,2.09,0.13,0.45,South-East,2:33:00,384.3,342.92830188679244,100,95.52830188679243,472.3,N,Night,53,460-480,1
9/12/20,30.87,20.62,0,2.29,0.13,0.45,Central-Central,3:15:00,458.2,358.65000000000003,100,96.09090909,809.1,D,Afternoon,22,800-820,1
9/12/20,30.87,20.62,0,2.29,0.13,0.45,Central-East,3:15:00,503.7,362.84609929078016,100,95.33333333333331,5076.1,D,Afternoon,141,5060-5080,1
9/12/20,30.87,20.62,0,2.29,0.13,0.45,North-Central,3:14:00,413.9,338.9513888888889,100,94.88888888888889,340.2,N,Afternoon,72,340-360,1
9/12/20,30.87,20.62,0,2.29,0.13,0.45,North-East,3:14:00,444,363.6727272727273,100,96.81818182,1220.2,D,Afternoon,33,1220-1240,1
9/12/20,30.87,20.62,0,2.29,0.13,0.45,North-West,3:14:00,503.6,349.5285714285714,100,94.37012987012989,1686.7,D,Afternoon,154,1680-1700,1
9/12/20,30.87,20.62,0,2.29,0.13,0.45,South-East,3:16:00,396.4,338.77142857142854,100,95.11904761904762,290.2,N,Afternoon,42,280-300,1
9/13/20,31.37,17.19,0,2.48,0.13,0.45,Central-Central,15:01:00,367,345.32,100,90.8,614.6,D,Afternoon,5,600-620,1
9/13/20,31.37,17.19,0,2.48,0.13,0.45,Central-East,2:20:00,500,359.3708222811671,100,96.76923076923076,3426.8,N,Night,377,3420-3440,1
9/13/20,31.37,17.19,0,2.48,0.13,0.45,North-Central,2:19:00,422.4,342.66603773584905,100,94.99056603773585,763.9,D,Morning,106,760-780,1
9/13/20,31.37,17.19,0,2.48,0.13,0.45,North-East,11:44:00,356.9,348.74,100,95,82.7,D,Morning,5,80-100,1
9/13/20,31.37,17.19,0,2.48,0.13,0.45,North-West,3:57:00,500,358.9456621004567,100,96.20091324200914,4409.8,D,Afternoon,219,4400-4420,1
9/13/20,31.37,17.19,0,2.48,0.13,0.45,South-East,2:20:00,485,354.6229166666667,100,95.97916666666669,3142.5,N,Morning,48,3140-3160,1
9/14/20,30.69,23.69,0,2.36,0.13,0.45,Central-Central,12:28:00,396.3,363.5636363636364,100,95.54545454545456,404.2,D,Afternoon,11,400-420,1
9/14/20,30.69,23.69,0,2.36,0.13,0.45,Central-East,3:02:00,505.3,360.2870748,100,97.17233560090703,1919.7,N,Early Morning,441,1900-1920,1
9/14/20,30.69,23.69,0,2.36,0.13,0.45,North-Central,3:02:00,503.4,355.37098765432097,100,95.80246913580248,1769.9,D,Afternoon,162,1760-1780,1
9/14/20,30.69,23.69,0,2.36,0.13,0.45,North-East,3:02:00,350.3,327,95,92.33333333333331,56.4,N,Early Morning,3,40-60,1
9/14/20,30.69,23.69,0,2.36,0.13,0.45,North-West,3:01:00,505.4,357.77836990595614,100,95.86833855799372,2226.3,D,Afternoon,319,2220-2240,1
9/14/20,30.69,23.69,0,2.36,0.13,0.45,South-East,3:03:00,479.2,358.2828282828283,100,96.27272727272728,2978.8,D,Afternoon,99,2960-2980,1
9/15/20,29.55,33.25,0,2.17,0.12,0.45,Central-Central,14:49:00,503.8,376.9,100,94.94117647058825,5490.7,D,Afternoon,17,5480-5500,1
9/15/20,29.55,33.25,0,2.17,0.12,0.45,Central-East,2:07:00,500,351.21206896551723,100,96.71551724137932,2316.6,N,Night,116,2300-2320,1
9/15/20,29.55,33.25,0,2.17,0.12,0.45,North-Central,3:45:00,440.9,348.5539474,100,95.28947368421052,2364.7,D,Afternoon,76,2360-2380,1
9/15/20,29.55,33.25,0,2.17,0.12,0.45,North-West,3:44:00,450.1,350.4456375838926,100,94.01342281879197,2946.4,D,Afternoon,149,2940-2960,1
9/15/20,29.55,33.25,0,2.17,0.12,0.45,South-East,2:08:00,430.2,350.5584415584416,100,95.06493506493509,2174.5,D,Morning,77,2160-2180,1
9/16/20,29.95,26.81,0,2.26,0.12,0.45,Central-Central,2:51:00,369,341.475,100,94.58333333333331,215.9,D,Afternoon,12,200-220,1
9/16/20,29.95,26.81,0,2.26,0.12,0.45,Central-East,2:50:00,506.4,359.5090336134453,100,97.47899159663864,3183.7,N,Afternoon,476,3180-3200,1
9/16/20,29.95,26.81,0,2.26,0.12,0.45,North-Central,2:49:00,461.2,347.8296774193548,100,95.84516129032258,1698.9,D,Afternoon,155,1680-1700,1
9/16/20,29.95,26.81,0,2.26,0.12,0.45,North-West,2:49:00,478.6,347.8165137614679,100,94.24770642201835,1182.2,D,Afternoon,218,1180-1200,1
9/16/20,29.95,26.81,0,2.26,0.12,0.45,South-Central,13:53:00,372.7,362.5333333333333,100,98.33333333333331,222.3,D,Afternoon,3,220-240,1
9/16/20,29.95,26.81,0,2.26,0.12,0.45,South-East,2:51:00,477.6,355.4031496062992,100,97.26771653543308,1402,D,Afternoon,127,1400-1420,1
9/17/20,26.7,24.31,0,1.62,0.12,0.45,Central-Central,3:34:00,378.2,338.95,100,97.5,662,N,Early Morning,6,660-680,1
9/17/20,26.7,24.31,0,1.62,0.12,0.45,Central-East,3:33:00,442.5,360.0835294117647,100,96.44705882352942,3033.4,D,Afternoon,85,3020-3040,1
9/17/20,26.7,24.31,0,1.62,0.12,0.45,North-Central,3:32:00,503.2,362.0767857142857,100,94.94642857142856,3784.6,D,Afternoon,56,3780-3800,1
9/17/20,26.7,24.31,0,1.62,0.12,0.45,North-West,3:33:00,454.9,354.6267605633803,100,94,1157.7,D,Afternoon,71,1140-1160,1
9/17/20,26.7,24.31,0,1.62,0.12,0.45,South-East,3:34:00,422.6,353.5485074626866,100,96.52238806,1704,D,Afternoon,134,1700-1720,1
9/18/20,26.16,44.12,0.35,1.44,0.13,0.45,Central-Central,12:03:00,347.1,333,90,88,180.1,D,Afternoon,3,180-200,1
9/18/20,26.16,44.12,0.35,1.44,0.13,0.45,Central-East,12:03:00,460.4,344.78541666666666,100,95.39583333333331,1798.9,N,Night,48,1780-1800,1
9/18/20,26.16,44.12,0.35,1.44,0.13,0.45,North-Central,2:38:00,350.7,331.9533333333333,100,90.86666666666666,157.3,D,Afternoon,15,140-160,1
9/18/20,26.16,44.12,0.35,1.44,0.13,0.45,North-West,0:03:00,355.4,322.93333333333334,100,92.58333333333331,139.2,N,Night,12,120-140,1
9/18/20,26.16,44.12,0.35,1.44,0.13,0.45,South-East,2:39:00,500,363.3978723404255,100,96.18723404,2814.7,D,Afternoon,235,2800-2820,1
9/19/20,26.79,44.06,0.01,2.3,0.13,0.45,Central-Central,14:24:00,362.9,362.9,100,100,90.3,D,Afternoon,1,80-100,1
9/19/20,26.79,44.06,0.01,2.3,0.13,0.45,Central-East,3:21:00,414.2,346.925,100,92.75,573.2,D,Afternoon,20,560-580,1
9/19/20,26.79,44.06,0.01,2.3,0.13,0.45,North-Central,3:20:00,369.4,339.7416666666667,100,91.25,138,D,Afternoon,12,120-140,1
9/19/20,26.79,44.06,0.01,2.3,0.13,0.45,North-East,14:25:00,356.3,356.3,98,98,303.9,D,Afternoon,1,300-320,1
9/19/20,26.79,44.06,0.01,2.3,0.13,0.45,North-West,3:20:00,498.4,364.716,100,95.56,2075.9,D,Afternoon,25,2060-2080,1
9/19/20,26.79,44.06,0.01,2.3,0.13,0.45,South-East,3:22:00,464.6,354.5,100,95.20652173913044,3878.5,D,Afternoon,92,3860-3880,1
9/20/20,28.29,28.19,0,2.36,0.13,0.45,Central-Central,11:51:00,392.9,388.26666666666665,100,100,224.8,D,Morning,3,220-240,1
9/20/20,28.29,28.19,0,2.36,0.13,0.45,Central-East,2:26:00,455,350.4149606299212,100,95.26771653543308,2499.2,N,Night,127,2480-2500,1
9/20/20,28.29,28.19,0,2.36,0.13,0.45,North-Central,11:50:00,394.9,332.2913043478261,100,93.73913043,267.7,N,Night,23,260-280,1
9/20/20,28.29,28.19,0,2.36,0.13,0.45,North-West,2:25:00,351.4,329.0571428571428,100,93.9047619,298.9,N,Night,21,280-300,1
9/20/20,28.29,28.19,0,2.36,0.13,0.45,South-East,2:27:00,445.2,348.57619047619045,100,95.95238095238096,2717.4,N,Night,63,2700-2720,1
9/21/20,28.75,22.5,0,2.02,0.13,0.45,Central-East,3:09:00,505.1,359.0532338308458,100,94.78109452736318,1790.2,D,Afternoon,201,1780-1800,1
9/21/20,28.75,22.5,0,2.02,0.13,0.45,North-Central,3:08:00,453.2,351.41960784313727,100,93.66666666666669,798.4,D,Afternoon,51,780-800,1
9/21/20,28.75,22.5,0,2.02,0.13,0.45,North-West,3:08:00,415.7,339.375,100,94.075,388.4,D,Afternoon,40,380-400,1
9/21/20,28.75,22.5,0,2.02,0.13,0.45,South-East,3:09:00,470.7,368.2803571428572,100,96.21428571428572,1243.2,D,Afternoon,56,1240-1260,1
9/22/20,29.25,25.56,0,2.18,0.13,0.45,Central-East,11:38:00,500,357.55638297872343,100,93.07446809,3695.6,D,Morning,94,3680-3700,1
9/22/20,29.25,25.56,0,2.18,0.13,0.45,North-Central,3:51:00,432.2,342.8085714285714,100,93.34285714285714,1887.4,N,Night,35,1880-1900,1
9/22/20,29.25,25.56,0,2.18,0.13,0.45,North-West,3:51:00,383.6,345.80833333333334,100,94,551.8,D,Morning,12,540-560,1
9/22/20,29.25,25.56,0,2.18,0.13,0.45,South-East,2:14:00,349.8,327.3125,100,95,296.7,N,Early Morning,16,280-300,1
9/23/20,28.91,24.06,0,2.29,0.13,0.45,Central-East,2:56:00,414,341.00353982300885,100,94.34513274336284,370.8,N,Afternoon,113,360-380,1
9/23/20,28.91,24.06,0,2.29,0.13,0.45,North-Central,2:56:00,416.6,344.74,100,95.75555555555556,447.1,N,Afternoon,45,440-460,1
9/23/20,28.91,24.06,0,2.29,0.13,0.45,North-West,2:56:00,408.6,337.7219178082192,100,92.32876712328768,351.1,D,Afternoon,73,340-360,1
9/23/20,28.91,24.06,0,2.29,0.13,0.45,South-East,2:57:00,375,336.12857142857143,100,95,128.7,N,Early Morning,14,120-140,1
9/24/20,28.19,28.75,0,2.29,0.13,0.45,Central-East,3:39:00,361.6,333.71,100,92.15,357.6,N,Night,20,340-360,1
9/24/20,28.19,28.75,0,2.29,0.13,0.45,North-Central,3:39:00,378.5,344.76,100,92.5,384.9,D,Afternoon,10,380-400,1
9/24/20,28.19,28.75,0,2.29,0.13,0.45,North-West,14:44:00,332.3,332.3,85,85,48.3,D,Afternoon,1,40-60,1
9/24/20,28.19,28.75,0,2.29,0.13,0.45,South-East,11:27:00,352,343.05,95,88,257.1,D,Morning,2,240-260,1
9/25/20,28.04,32.19,0,1.95,0.13,0.45,Central-East,2:44:00,434.8,334.5547169811321,100,94.54716981132076,780.1,N,Early Morning,53,780-800,1
9/25/20,28.04,32.19,0,1.95,0.13,0.45,North-Central,2:44:00,386.1,339.53125,100,94.125,172.4,N,Afternoon,16,160-180,1
9/25/20,28.04,32.19,0,1.95,0.13,0.45,North-West,2:44:00,348.6,333.45454545454544,95,86.18181818181819,111.6,D,Afternoon,11,100-120,1
9/25/20,28.04,32.19,0,1.95,0.13,0.45,South-East,2:45:00,371.3,334.6333333333333,100,92.83333333333331,349.1,N,Early Morning,6,340-360,1
